FIPS State Code,FIPS County Code,year,measure_1_value,measure_2_value,measure_3_value,measure_4_value,measure_5_value,measure_7_value,measure_9_value,measure_11_value,measure_14_value,measure_15_value,measure_21_value,measure_23_value,measure_24_value,measure_36_value,measure_37_value,measure_39_value,measure_42_value,measure_43_value,measure_44_value,measure_45_value,measure_49_value,measure_50_value,measure_51_value,measure_52_value,measure_53_value,measure_54_value,measure_55_value,measure_56_value,measure_57_value,measure_58_value,measure_59_value,measure_60_value,measure_61_value,measure_62_value,measure_63_value,measure_65_value,measure_67_value,measure_69_value,measure_70_value,measure_80_value,measure_81_value,measure_82_value,measure_83_value,measure_85_value,measure_86_value,measure_88_value,measure_122_value,measure_124_value,measure_125_value,measure_126_value,measure_127_value,measure_128_value,measure_129_value,measure_131_value,measure_132_value,measure_133_value,measure_134_value,measure_135_value,measure_136_value,measure_137_value,measure_138_value,measure_139_value,measure_140_value,measure_141_value,measure_142_value,measure_143_value,measure_144_value,measure_145_value,measure_146_value,measure_148_value,measure_149_value,measure_6_value,measure_8_value,measure_10_value,measure_13_value,measure_16_value,measure_17_value,measure_18_value,measure_19_value,measure_20_value,measure_25_value,measure_26_value,measure_27_value,measure_31_value,measure_32_value,measure_35_value,measure_47_value,measure_97_value,measure_99_value,measure_103_value,measure_104_value,measure_105_value,measure_106_value,measure_107_value,measure_108_value,measure_116_value,measure_117_value,measure_118_value,measure_119_value,measure_120_value,measure_121_value,measure_123_value,measure_1_numerator,measure_2_numerator,measure_3_numerator,measure_4_numerator,measure_5_numerator,measure_7_numerator,measure_9_numerator,measure_11_numerator,measure_14_numerator,measure_15_numerator,measure_21_numerator,measure_23_numerator,measure_24_numerator,measure_36_numerator,measure_37_numerator,measure_39_numerator,measure_42_numerator,measure_43_numerator,measure_44_numerator,measure_45_numerator,measure_49_numerator,measure_50_numerator,measure_51_numerator,measure_52_numerator,measure_53_numerator,measure_54_numerator,measure_55_numerator,measure_56_numerator,measure_57_numerator,measure_58_numerator,measure_59_numerator,measure_60_numerator,measure_61_numerator,measure_62_numerator,measure_63_numerator,measure_65_numerator,measure_67_numerator,measure_69_numerator,measure_70_numerator,measure_80_numerator,measure_81_numerator,measure_82_numerator,measure_83_numerator,measure_85_numerator,measure_86_numerator,measure_88_numerator,measure_122_numerator,measure_124_numerator,measure_125_numerator,measure_126_numerator,measure_127_numerator,measure_128_numerator,measure_129_numerator,measure_131_numerator,measure_132_numerator,measure_133_numerator,measure_134_numerator,measure_135_numerator,measure_136_numerator,measure_137_numerator,measure_138_numerator,measure_139_numerator,measure_140_numerator,measure_141_numerator,measure_142_numerator,measure_143_numerator,measure_144_numerator,measure_145_numerator,measure_146_numerator,measure_148_numerator,measure_149_numerator,measure_6_numerator,measure_8_numerator,measure_10_numerator,measure_13_numerator,measure_16_numerator,measure_17_numerator,measure_18_numerator,measure_19_numerator,measure_20_numerator,measure_25_numerator,measure_26_numerator,measure_27_numerator,measure_31_numerator,measure_32_numerator,measure_35_numerator,measure_47_numerator,measure_97_numerator,measure_99_numerator,measure_103_numerator,measure_104_numerator,measure_105_numerator,measure_106_numerator,measure_107_numerator,measure_108_numerator,measure_116_numerator,measure_117_numerator,measure_118_numerator,measure_119_numerator,measure_120_numerator,measure_121_numerator,measure_123_numerator,measure_1_denominator,measure_2_denominator,measure_3_denominator,measure_4_denominator,measure_5_denominator,measure_7_denominator,measure_9_denominator,measure_11_denominator,measure_14_denominator,measure_15_denominator,measure_21_denominator,measure_23_denominator,measure_24_denominator,measure_36_denominator,measure_37_denominator,measure_39_denominator,measure_42_denominator,measure_43_denominator,measure_44_denominator,measure_45_denominator,measure_49_denominator,measure_50_denominator,measure_51_denominator,measure_52_denominator,measure_53_denominator,measure_54_denominator,measure_55_denominator,measure_56_denominator,measure_57_denominator,measure_58_denominator,measure_59_denominator,measure_60_denominator,measure_61_denominator,measure_62_denominator,measure_63_denominator,measure_65_denominator,measure_67_denominator,measure_69_denominator,measure_70_denominator,measure_80_denominator,measure_81_denominator,measure_82_denominator,measure_83_denominator,measure_85_denominator,measure_86_denominator,measure_88_denominator,measure_122_denominator,measure_124_denominator
28,71,2018,7170.9701051,0.1910616439,0.1711067519,0.0006208376,43.27,0.8905228758,0.1848153628,0.309,12.911777701,4.4878771219,0.8162322275,0.048356342,0.19,4.1267356725,0.0805404001,17.951508488,4.2463810205,,6.4454251884,655.6,0.1714688656,0.6136363636,53796,0.1807755223,0.1192653729,0.2363744516,0.0036433936,0.0244627853,0.5130678861,0.4558087474,0.0035141576,0.113,169.7,0.0053535579,42287,0.5209770115,0.8207112425,0.7496442747,0.297,0.0010037921,0.0213212878,0.39185453,0.1616961167,0.1424846476,9601.15,0.0003903636,0.0502736671,1,9.5,0.7050152428,356,81.126347744,8.9145254326,0.0007807272,0.7246943042,5.7,0.2432432432,60.224095008,0.2458471761,0.163,,0.197,13.16928171,18.578333012,20.767598509,0.3292814757,0.1270487469,0.1308423399,5,11.124195893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,,5408,33,,,,11872,263,16,344.45,1268,1825,,310,64,,,89817,347,,,,,,12716,196,1316,,21583,174,4359,78,288,,3626,18878,10010,11445,54,1147,3685,7656.4728208,5847,,21,496,,,37927,521,31,34,42,34315,0.1616961167,9,157,4070,,,10090,70,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150179,,31606,53154,3403.5,612,,38420.711974,20369,356516,422,26222,,,3849,356516,,,13935,52930,,396,,,,53796,53796,53796,,47351,49514,38575.221239,45970,53796,,6960,23002,13353,38535.353535,53796,53796,9404,47351,41036,4213,53796,9866,
28,73,2018,7706.3995952,0.180088357,0.1665563528,0.0014847075,52.93,0.889212828,0.1868690407,0.335,32.161555722,5.8351851942,0.8533043478,0.0454760617,0.185,3.5061213094,0.0941391941,15.317361135,3.9065260342,59.131412245,4.6463274763,311.2,0.1678375017,0.6329639889,60914,0.2518304495,0.1219916604,0.2037134321,0.0029221525,0.0252487113,0.5196670716,0.5035574401,0.0058629469,0.116,82.8,0.000279082,57419,0.5472072583,0.843252632,0.724838307,0.285,0.0006238303,0.0144630134,0.3360617863,0.046851731,0.1322736358,10297.25,0.0009685787,0.0510178594,0,9.6,0.7415044161,377.9,66.764370624,7.9927338783,0.000196999,0.5915052643,7.4,0.1515151515,65.053081974,0.1603336423,0.278,14.86530383,0.161,9.7330825827,40.28498854,37.866404121,0.3291930503,0.1090026217,0.1196667399,6,15.089632417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,,6291,90,,,,14504,430,24,588.78,1345,2808,,514,63,,33.666666667,101276,187,,,,,,12409,178,1538,,28027,327,5027,41,17,,5790,23789,12776,12361,38,881,5091,2607.6736436,7015,,59,817,,,45168,690,41,44,12,32922,0.046851731,5,194,3460,,27,9460,59,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171234,,37771,60618,5698.5,1029,,43295.522388,13370,411298,690,29576,,,5460,411298,,56935.333333,21797,60099,,722,,,,60914,60914,60914,,55658,55774,43336.206897,49503,60914,,10581,28211,17626,43371.929825,60914,60914,15149,55658,53034,7106,60914,16014,
28,75,2018,10795.528358,0.2291698843,0.1801789679,0.0009933269,69.61,0.7943313953,0.2076838768,0.339,42.369240683,13.818401085,0.7010180995,0.059226013,0.348,4.1876333396,0.1323000277,19.561113225,3.973474598,342.29098468,5.1314998121,571.9,0.1183807049,0.6255760369,77755,0.2390071378,0.1629605813,0.4306604077,0.0033566973,0.0220693203,0.5159539579,0.4825506784,0.0056280379,0.134,387.8,0.0028165391,40949,0.766846905,0.8279849131,0.6178044511,0.377,0.0005530191,0.009349881,0.4792306877,0.1109436794,0.138594038,10869.39,0.0006044627,0.0407865987,0,9.8,0.5268985917,493.8,81.61223657,9.3107281823,0.0012346473,0.6762686735,5.8,0.1234567901,80.707807472,0.1717801753,0.176,6.7791439636,0.215,15.791350415,53.860341119,52.911808848,0.3774019199,0.1324041818,0.1311194729,5,21.690223258,0.2125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311,,8034,78,,,,19698,789,77,619.7,1887,6341,,956,109,,275,81909,456,,,,,,33486,261,1716,,38730,418,7797,252,219,,9502,26782,12353,21929,43,727,9045,8904.450653,8722,,47,784,,,40969,1283,62,67,96,54278,0.1109436794,10,320,5095,,16,17190,124,,,,,,,86,2170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222208,,44589,78524,7658.3,1376,,58106.19469,18622,557228,884,31861,,,7226,557228,,80341,15962,79739,,868,,,,77755,77755,77755,,80261,74271,58186.567164,64984,77755,,12391,32346,19995,58167.108753,77755,77755,18874,80261,62932,9684,77755,19222,
28,77,2018,13021.330344,0.2144183642,0.1785238476,0.0002376802,104.54,0.7775119617,0.2021928867,0.363,50.323508267,,0.775,0.0712001705,0.296,4.1096312496,0.1134564644,32.74837952,4.107334409,,5.7486980122,495.9,0.1279717513,0.6306306306,12749,0.2461369519,0.1647188015,0.3190838497,0.0029021884,0.0201584438,0.5078045337,1,0.0000848392,0.161,423.6,,42291,0.7883146067,0.8433248299,0.5438187271,0.402,0.0000784375,0.0043140638,0.3686426952,0.070593752,0.143223478,12344.97,0.000156875,0.0580031696,0,9.1,0.6480508275,585,106.2265076,,0.0008628128,0.3332044242,6.6,0.3571428571,96.92077918,0.1542443064,0.502,,0.194,17.429884329,30.633437328,29.074478644,0.3449767972,0.1293401434,0.1311875762,6,19.066382789,0.2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,,1340,3,,,,3337,140,,114.7,334,922,,129,29,,,78372,62,,,,,,4068,37,257,,12929,1,1477,44,0,,1754,3967,1632,3703,1,55,1138,912.70661988,1508,,2,183,,,8262,255,13,15,11,4308,0.070593752,5,61,745,,,2450,22,,,,,,,12,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35141,,7506,12622,1824,418,,9192.8374656,2782,,148,4691,,,1137,88554,,,13633,12502,,222,,,,12749,12749,12749,,12929,11787,9173.9130435,10387,12749,,2225,4704,3001,9211.4427861,12749,12749,3087,12929,10529,2370,12749,3155,
28,79,2018,12385.868667,0.2511483308,0.2697441602,0.0000878619,90.05,0.7853658537,0.2223347913,0.408,65.627030539,11.067456145,0.725,0.0608316222,0.385,4.5259539378,0.1125581395,30.742933737,4.4838182219,,5.4610957643,582.1,0.1222256018,0.5587044534,22620,0.2641909814,0.1540229885,0.4141909814,0.0679487179,0.0434571176,0.4864721485,0.8118882588,0.0159048507,0.149,204.6,,35644,0.9107755662,0.7824851779,0.5018463811,0.362,0.000132626,0.0042440318,0.4653602839,0.0967089271,0.2090166244,12381.85,0.0002210433,0.0643792658,0,9.5,0.4732537577,541,74.924090067,9.3984962406,0.000530504,0.2178113842,6.1,0.25,88.494039666,0.1947336191,0.455,17.498833411,0.21,13.179282168,27.147098288,25.217776632,0.3537528256,0.1464647338,0.1448505898,5,22.557304229,0.3312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,,3395,2,,,,6580,303,18,140.65,474,1936,,242,50,,,71169,135,,,,,,9369,1537,983,,19327,341,2409,38,0,,2654,6335,2718,5840,3,96,3016,2302.1560088,3709,,5,349,,,10705,400,19,20,12,5185,0.0967089271,10,102,1590,,12,4850,30,,,,,,,26,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65015,,12586,22763,2108.3,410,,16127.45098,4617,162639,194,7792,,,2150,162639,,,13032,23193,,247,,,,22620,22620,22620,,23805,21440,16167.785235,18568,22620,,2914,8096,5416,16132.596685,22620,22620,6481,23805,17745,2663,22620,5421,
28,81,2018,9427.9720255,0.1895563044,0.1813246471,0.000961313,49.14,0.919447641,0.1979662495,0.319,51.29402002,7.246682115,0.8081089194,0.0482481752,0.219,3.8215381985,0.1160834045,22.077101327,4.0283458247,110.87580801,4.9486295366,538.4,0.1543696836,0.6227316141,85381,0.2547639405,0.148745037,0.2915871213,0.0024595636,0.0245839238,0.5207247514,0.4536485346,0.0066137566,0.139,252.8,0.0044623511,43834,0.6366619204,0.8735629089,0.6450723026,0.352,0.0002576686,0.0094166149,0.3921460684,0.0886599922,0.1375930899,9932.84,0.0006558836,0.0375996457,1,9.8,0.6609081646,486.2,80.76809319,9.0436075322,0.0021316218,0.5771921361,6.7,0.3218390805,81.630929678,0.1440050418,0.184,8.2054648396,0.177,13.130128957,39.272752515,37.854433892,0.3285422377,0.1185734587,0.1249114227,6,13.605154946,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342,,9185,82,,,,19602,989,43,942.255,1983,4688,,952,131,,50,84676,459,,,,,,24896,210,2099,,37612,525,8521,176,381,,10284,32445,14498,21584,22,804,8548,7350.7999569,9940,,56,849,,,56429,1370,71,73,182,47855,0.0886599922,28,348,4570,,21,15060,112,,,,,,,58,1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240343,,50655,85300,9702,1738,,61448.275862,19281,593375,1166,41100,,,8201,593375,,45095.5,17111,85246,,1047,,,,85381,85381,85381,,82910,79380,61302.158273,69623,85381,,16153,37141,22475,61318.181818,85381,85381,21798,82910,72242,12350,85381,22580,
28,83,2018,12502.853516,0.3115129997,0.2235432607,0.0005806639,59.77,0.8683834049,0.2219911749,0.409,57.453599716,18.720606365,0.6776455026,0.092875685,0.467,4.9781744708,0.1453437772,19.633806675,4.4515142248,636.42985853,7.4530971347,935.7,0.0972356242,0.5972972973,29856,0.2735798499,0.1365554662,0.7341907824,0.0038853162,0.0253215434,0.5307810825,0.1768109664,0.0082729726,0.157,475.6,0.003516881,27573,1,0.8803372608,0.5101441538,0.335,0.0000669882,0.0072347267,0.6612980196,0.3078157981,0.1642519811,10604.95,0.0003349411,0.0402612827,0,9.9,0.2266211147,625.5,83.74958873,10.248901903,0.0008038585,0.690224959,1.9,0.1363636364,89.128862251,0.2203856749,0.122,,0.331,10.968095745,51.692348156,51.379357713,0.3854450546,0.1675194552,0.1591388883,5,19.37583962,0.2074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562,,3798,18,,,,9006,486,41,256.15,966,3769,,501,43,,166,62688,294,,,,,,21920,116,756,,5714,233,3454,115,105,,5251,8144,3822,7362,2,216,5543,9947.6831458,4104,,10,339,,,6766,576,28,35,24,22306,0.3078157981,3,138,2400,,,10440,34,,,,,,,30,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88609,,16990,30999,3000,699,,22019.559902,8459,219010,378,10401,,,3447,219010,,26083,8411,31422,,370,,,,29856,29856,29856,,32317,28164,22000,24179,29856,,5251,9251,7492,21976.119403,29856,29856,8382,32317,24986,3818,29856,8420,
28,85,2018,12018.914505,0.2118652516,0.2042973912,0.0005194955,54.27,0.8548895899,0.2109511393,0.388,40.567951318,12.324630775,0.7592391304,0.057198255,0.272,4.2512409273,0.1162864385,27.935829756,4.3480857037,104.8804363,5.2459561701,543.5,0.1235581814,0.6411609499,34523,0.242997422,0.1638907395,0.3040291979,0.0023752281,0.0108912899,0.5226370825,0.6950012905,0.0059608376,0.132,175.2,0.0003475944,39701,0.6568798603,0.8946017486,0.5813235119,0.352,0.0003186282,0.0037366393,0.4035601358,0.1194725842,0.1582003407,11264.07,0.0003186282,0.048140543,0,9,0.6707702112,538.8,87.865741148,9.9533437014,0.0009848507,0.4729989389,6,0.2678571429,83.497929827,0.1333078686,0.366,13.468402166,0.199,17.316517071,38.889219533,39.158661445,0.3503756862,0.1339018605,0.1373867894,5,21.306368301,0.2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,,4174,18,,,,9854,340,30,349.25,826,2248,,367,68,,30,80431,189,,,,,,10496,82,376,,24234,193,3353,50,12,,4139,11153,4893,8922,11,129,3446,4165.8895395,4550,,11,422,,,23157,642,30,32,34,16493,0.1194725842,15,145,1745,,14,6930,60,,,,,,,37,835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97317,,20431,34649,3221.3,634,,25396.907216,8381,243415,460,14441,,,3156,243415,,28604,15332,34775,,379,,,,34523,34523,34523,,34869,32378,25401.515152,28536,34523,,6301,12467,8417,25346.590909,34523,34523,8539,34869,28761,4154,34523,8766,
28,87,2018,10084.99638,0.2122548565,0.1864154963,0.000519176,30.63,0.8504823151,0.2061659607,0.356,39.252207506,8.6107098095,0.7748883375,0.061553512,0.309,3.91350901,0.1050646552,13.872810249,4.0957876201,254.18485259,5.6292705448,530.7,0.1299812106,0.5544554455,59602,0.2356967887,0.1530149995,0.4389785578,0.0026341398,0.0200496628,0.5240763733,0.425985714,0.0069053114,0.156,262.2,0.0013422368,44142,0.7757594738,0.8694179978,0.6178555173,0.297,0.0006711184,0.0091943223,0.4424242424,0.0711883709,0.1466317591,9484.55,0.0005536727,0.0480527425,0,10,0.5198818832,464.5,80.377424428,8.412582297,0.0013925707,0.5739641011,6,0.0909090909,65.297320466,0.1813913786,0.206,7.8193943321,0.224,13.900519176,47.294245584,46.250955504,0.3449363104,0.124658431,0.130331956,5,14.064038254,0.1807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927,,6650,31,,,,15632,569,36,624.56,1573,4274,,585,58,,152,85351,317,,,,,,26164,157,1195,,25465,386,6837,130,80,,7431,21825,9502,13017,40,548,6205,4255.5696249,7281,,33,707,,,30986,913,46,46,83,34311,0.0711883709,4,195,4250,,14,13350,83,,,,,,,42,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168117,,35673,59710,5720.3,1244,,43910.11236,14496,418084,806,25555,,,5568,418084,,59799,15162,59730,,707,,,,59602,59602,59602,,59779,55899,43826.923077,49574,59602,,9579,25103,15379,43828.282828,59602,59602,14025,59779,49655,7238,59602,14713,
28,89,2018,7497.9597421,0.1591647596,0.135751939,0.0013337844,56.92,0.8421052632,0.1507395479,0.298,22.596094805,7.7000845583,0.7865968148,0.0431876704,0.166,3.4002979831,0.1077830977,10.40937357,3.4959027058,133.73337055,4.9426744447,419.9,0.1540602818,0.6690997567,105114,0.2519359933,0.1323991095,0.3816713283,0.0034724204,0.0275510398,0.5223757064,0.2798126109,0.0119868051,0.103,290,0.0012557794,65870,0.5168410923,0.8802661659,0.7859957674,0.281,0.0009418346,0.0258290998,0.3425554871,0.0532482346,0.108602903,9628.24,0.0006944841,0.045970635,0,10.2,0.5568049927,367.5,55.471073748,7.0829247031,0.000751565,0.8665588269,7.3,0.298245614,56.761603231,0.1598092643,0.263,8.0575762166,0.164,12.661286425,52.756136816,49.326979314,0.3311041804,0.102754533,0.1093792939,4,14.337706006,0.1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254,,8524,138,,,,21831,552,54,938.41,2281,4346,,968,73,,115,132177,427,,,,,,40119,365,2896,,26639,1141,7512,246,132,,8593,43126,21541,20541,99,2715,8890,5069.3916812,9622,,73,1243,,,58528,1237,58,65,79,82499,0.0532482346,17,289,5865,,25,16420,131,,,,,,,73,1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290432,,62791,103465,7628.3,1007,,73258.389262,24429,701291,1193,52816,,,8981,701291,,85992,26742,101688,,822,,,,105114,105114,105114,,95203,95188,72932.038835,84817,105114,,16626,48992,27406,73099.644128,105114,105114,25952,95203,88598,9119,105114,27039,
28,91,2018,14817.509497,0.2376256616,0.2229059829,0.0004303094,97.19,0.8728652751,0.2049755705,0.348,56.541405706,16.375456466,0.7977272727,0.0660578978,0.355,4.3739800746,0.1191099476,42.576186811,4.3227420328,220.10828316,5.480847295,417.5,0.1196189078,0.575562701,25251,0.2359906538,0.177101897,0.3170171478,0.0026137579,0.0139004396,0.5153855293,0.7307294743,0.0014890185,0.148,264.5,0.0003168191,33416,0.8361552488,0.8208710839,0.4877159613,0.336,0.0005544335,0.0038018296,0.3972114137,0.1807413946,0.1731851708,12293.64,0.0002376144,0.0538130871,0,9.1,0.6534394677,641.8,113.04453147,13.147082991,0.0005544335,0.3702746604,5.3,0.0681818182,131.47311761,0.1827359919,0.343,22.169479148,0.211,17.603567656,37.575309072,35.490596697,0.3475745649,0.1390682724,0.1421474517,12,25.521252243,0.2513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561,,3260,11,,,,6604,325,30,219.375,680,2085,,273,78,,58,74260,108,,,,,,8005,66,351,,19794,36,2808,56,8,,3210,7520,3077,6375,14,96,2450,4895.9228973,3569,,6,338,,,16500,559,28,32,14,10030,0.1807413946,3,170,1810,,17,5500,45,,,,,,,33,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71870,,14625,25563,2313,527,,18977.011494,5748,183201,275,10294,,,2292,183201,,26350.666667,13549,25868,,311,,,,25251,25251,25251,,27088,24177,18972.972973,21171,25251,,3839,9161,6309,18973.214286,25251,25251,6168,27088,20608,2984,25251,6281,
28,93,2018,12438.855461,0.2075166545,0.198981308,0.000111371,68.34,0.8985294118,0.1799835661,0.37,40.91456077,11.764336805,0.7900817439,0.0600204848,0.325,3.9692123774,0.1117589893,35.293010415,3.9324624954,,4.7554276597,596.1,0.1322709181,0.5588972431,35801,0.2179548057,0.1622859697,0.4762716125,0.0037429122,0.0350828189,0.5055166057,0.834158949,0.0026186483,0.151,228.2,0.0000279322,37561,0.9255863539,0.8545700456,0.4175761057,0.358,0.0005027793,0.0027094215,0.4952759821,0.0762365125,0.1560594379,10258.29,0.0001117287,0.0427076923,1,9.5,0.4747912069,553.2,103.70835952,8.7662337662,0.0004748471,0.2387195779,6.4,0.0857142857,91.120953401,0.1690620272,0.533,,0.2,8.6312506961,26.792953569,24.720432883,0.3648335813,0.1232501344,0.1238238869,5,17.671942478,0.2646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758,,4141,4,,,,10046,374,30,289.96,879,2507,,345,90,,,83453,216,,,,,,17051,134,1256,,30984,89,4117,69,1,,4341,12005,3635,9739,18,97,3984,2831.7290191,4453,,4,347,,,16998,726,33,27,17,8867,0.0762365125,6,165,2235,,,7260,31,,,,,,,32,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102269,,20811,35916,3317.3,680,,27151.351351,9141,255008,367,14645,,,3087,255008,,,17549,36234,,399,,,,35801,35801,35801,,37144,33987,27264.900662,30236,35801,,4690,14048,8705,27203.910615,35801,35801,8044,37144,28534,4061,35801,8125,
28,95,2018,9368.2323659,0.1998498151,0.2021342186,0.0004745025,71.11,0.8888888889,0.1952618211,0.384,42.895103125,6.6967363259,0.7468204489,0.0630177138,0.274,3.7929173034,0.1298305085,25.211242639,3.9965232788,,4.9346954865,594.4,0.1334452352,0.5404157044,35873,0.2323753241,0.1824770719,0.3073342068,0.0026203551,0.0117915981,0.5213112926,0.6963421558,0.0001770956,0.132,100.1,0.0001115045,38208,0.6978614513,0.8611249733,0.5491160286,0.335,0.0001393806,0.0026203551,0.3702117535,0.0337724174,0.1572902739,11832.27,0.0003623895,0.0432368576,0,9.9,0.6679118,479.1,54.298642534,8.4288604181,0.0007805313,0.2534537295,7,0.35,89.880159787,0.1397459165,0.341,,0.191,14.235074106,52.750114205,52.407822675,0.3323711641,0.1205510853,0.1297490216,5,15.534842432,0.2311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633,,4262,17,,,,10342,339,17,299.475,989,2256,,383,64,,,75111,214,,,,,,11025,94,423,,25757,6,3550,30,4,,3818,12079,4690,9007,5,94,3112,1249.207948,4588,,13,366,,,23960,632,18,25,28,9375,0.0337724174,14,162,1925,,,6900,51,,,,,,,28,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99779,,21085,35827,3801,801,,26932.291667,7903,253855,401,15694,,,2950,253855,,,15221,36003,,433,,,,35873,35873,35873,,36989,33880,26893.939394,29980,35873,,5471,14027,8541,26886.567164,35873,35873,8406,36989,29169,4874,35873,8465,
28,97,2018,14334.785803,0.2461761626,0.2009155646,0.0005910165,79.84,0.8625429553,0.195720851,0.379,43.593130779,21.708749983,0.6372767857,0.0643939394,0.364,4.4691492572,0.1384615385,31.206328101,4.399187716,,5.7912495685,826.9,0.1111297674,0.467032967,10187,0.2276430745,0.1985864337,0.4528320408,0.0031412585,0.0135466771,0.5244919996,0.5983524027,0,0.162,330.5,0.0001963287,34946,0.8309455587,0.878603544,0.4410664172,0.347,0.0001963287,0.0037302444,0.5666666667,0.0759671747,0.1581983309,13093.35,0.000294493,0.0484822934,0,9.2,0.5199764406,589.8,116.51308124,,0.0003926573,0.0805491991,5.8,0.1875,121.37325165,0.1342925659,0.395,,0.233,13.790386131,11.051659117,11.33484967,0.3434535245,0.1429977105,0.1428711232,8,30.824952799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,1185,6,,,,2953,99,16,71.375,272,838,,126,23,,,67109,86,,,,,,4613,32,138,,6537,0,1260,28,2,,1160,3322,943,2698,2,38,1343,829.94138409,1289,,3,115,,,5297,220,11,15,4,880,0.0759671747,3,63,560,,,2430,14,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28615,,5898,10152,1429.5,291,,7791.5567282,2271,73703,112,4224,,,910,73703,,,11588,10400,,182,,,,10187,10187,10187,,10925,9731,7777.7777778,8473,10187,,1396,3781,2138,7775.2161383,10187,10187,2370,10925,8148,1839,10187,2372,
28,99,2018,14903.091043,0.2484298915,0.2418288873,0.000543054,114.79,0.7217928903,0.2169421134,0.414,58.80755127,9.6563777961,0.7912790698,0.05751097,0.322,4.6994755139,0.1015936255,36.211416735,4.6493936881,,4.9520911054,536.2,0.1289531325,0.5346820809,29403,0.2846648301,0.1510730198,0.2107267966,0.1679760569,0.0195218175,0.5230418665,0.7385429303,0.0054756516,0.151,196.4,0.000510152,37195,0.7180839376,0.7493096812,0.5145727221,0.383,0.0004761419,0.0044893378,0.5051832208,0.0379230338,0.1809079577,12824.73,0.0005441622,0.0599930241,0,9.7,0.585892596,686.6,98.846787479,10.69345431,0.0010883243,0.249359752,7,0.3846153846,117.86781193,0.1596677434,0.297,13.585264516,0.188,14.255167498,45.657059805,47.271622223,0.3560913608,0.1464848483,0.1486683063,7,25.741246283,0.1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,,4025,16,,,,8462,433,20,238.175,616,2660,,306,75,,,75663,158,,,,,,6196,4939,574,,21917,150,3087,46,15,,3268,8955,3637,7823,14,132,4191,1125.4039505,4499,,16,516,,,17227,635,33,33,32,7400,0.0379230338,15,174,1730,,12,5560,42,,,,,,,38,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82707,,16644,29463,3180.8,647,,20439.613527,7363,207117,301,10711,,,3012,207117,,,15279,29465,,346,,,,29403,29403,29403,,29676,27394,20443.708609,23427,29403,,4551,11951,7068,20425.587467,29403,29403,8296,29676,24869,4042,29403,8601,
